# LAMMPS data file written by OVITO
201 atoms
2 atom types
0.0 48.2599983 xlo xhi
0.0 12.3000002 ylo yhi
0.0 10.0 zlo zhi

Masses

1  12.0107 # C
2  1.00794 # H

Atoms # full

128	1	1	0	32.6372719	7.3782783	5
129	1	1	0	32.6585083	9.8374176	5
130	1	1	0	32.6609192	0.015621	5
131	1	1	0	32.6657448	2.451021	5.0001001
132	1	1	0	34.0604591	0	5
133	1	1	0	34.0604591	2.4600001	5
134	1	1	0	34.0604591	4.9200002	5
135	1	1	0	34.0604591	7.3800006	5
136	1	1	0	34.0604591	9.8400002	5
137	1	1	0	34.7708435	1.23	5
138	1	1	0	34.7708435	3.6900003	5
139	1	1	0	34.7708435	6.1500001	5
140	1	1	0	34.7708435	8.6099997	5
141	1	1	0	34.7708435	11.0699997	5
142	1	1	0	36.1901703	1.23	5
143	1	1	0	36.1901703	3.6900003	5
144	1	1	0	36.1901703	6.1500001	5
145	1	1	0	36.1901703	8.6099997	5
146	1	1	0	36.1901703	11.0699997	5
147	1	1	0	36.9000778	0	5
148	1	1	0	36.9000778	2.4600001	5
149	1	1	0	36.9000778	4.9200002	5
150	1	1	0	36.9000778	7.3800006	5
151	1	1	0	36.9000778	9.8400002	5
152	1	1	0	38.3203697	0	5
153	1	1	0	38.3203697	2.4600001	5
154	1	1	0	38.3203697	4.9200002	5
155	1	1	0	38.3203697	7.3800006	5
156	1	1	0	38.3203697	9.8400002	5
157	1	1	0	39.0307541	1.23	5
158	1	1	0	39.0307541	3.6900003	5
159	1	1	0	39.0307541	6.1500001	5
160	1	1	0	39.0307541	8.6099997	5
161	1	1	0	39.0307541	11.0699997	5
162	1	1	0	40.4500809	1.23	5
163	1	1	0	40.4500809	3.6900003	5
164	1	1	0	40.4500809	6.1500001	5
165	1	1	0	40.4500809	8.6099997	5
166	1	1	0	40.4500809	11.0699997	5
167	1	1	0	41.1604691	0	5
168	1	1	0	41.1604691	2.4600001	5
169	1	1	0	41.1604691	4.9200002	5
170	1	1	0	41.1604691	7.3800006	5
171	1	1	0	41.1604691	9.8400002	5
172	1	1	0	42.580761	0	5
173	1	1	0	42.580761	2.4600001	5
174	1	1	0	42.580761	4.9200002	5
175	1	1	0	42.580761	7.3800006	5
176	1	1	0	42.580761	9.8400002	5
177	1	1	0	43.2906647	1.23	5
178	1	1	0	43.2906647	3.6900003	5
179	1	1	0	43.2906647	6.1500001	5
180	1	1	0	43.2906647	8.6099997	5
181	1	1	0	43.2906647	11.0699997	5
182	1	1	0	44.7099915	1.23	5
183	1	1	0	44.7099915	3.6900003	5
184	1	1	0	44.7099915	6.1500001	5
185	1	1	0	44.7099915	8.6099997	5
186	1	1	0	44.7099915	11.0699997	5
187	1	1	0	45.4203797	0	5
188	1	1	0	45.4203797	2.4600001	5
189	1	1	0	45.4203797	4.9200002	5
190	1	1	0	45.4203797	7.3800006	5
191	1	1	0	45.4203797	9.8400002	5
192	1	1	0	46.8406716	0	5
193	1	1	0	46.8406716	2.4600001	5
194	1	1	0	46.8406716	4.9200002	5
195	1	1	0	46.8406716	7.3800006	5
196	1	1	0	46.8406716	9.8400002	5
197	1	1	0	47.5505753	1.23	5
198	1	1	0	47.5505753	3.6900003	5
199	1	1	0	47.5505753	6.1500001	5
200	1	1	0	47.5505753	8.6099997	5
201	1	1	0	47.5505753	11.0699997	5
